sourceId,latitude,longtitude,max(air_temperature P1D),max(relative_humidity P1D),max(wind_speed P1D),mean(air_temperature P1D),mean(relative_humidity P1D),mean(wind_speed P1D),sum(precipitation_amount P1D),day,month,year
SN69100,63.4597,10.9305,12.8,85.0,11.5,9.0,75.0,7.7,2.15,2,7,2019
SN69100,63.4597,10.9305,10.0,96.0,9.7,8.1,81.0,6.4,1.6,3,7,2019
SN69100,63.4597,10.9305,12.2,97.0,9.4,7.85,84.0,4.9,14.75,4,7,2019
SN69100,63.4597,10.9305,11.2,92.0,11.8,9.45,86.0,8.2,5.25,5,7,2019
SN69100,63.4597,10.9305,14.8,95.0,6.2,10.3,82.0,3.0,0.05,6,7,2019
SN69100,63.4597,10.9305,13.7,95.0,5.0,11.2,83.0,2.7,0.65,7,7,2019
SN69100,63.4597,10.9305,13.05,96.0,8.0,10.85,92.0,5.2,2.7,8,7,2019
SN69100,63.4597,10.9305,16.4,97.0,4.8,12.1,86.0,3.3,1.3,9,7,2019
SN69100,63.4597,10.9305,17.5,97.0,5.3,12.6,84.0,2.8,0.0,10,7,2019
SN69100,63.4597,10.9305,17.9,95.0,5.5,12.9,80.0,3.6,0.0,11,7,2019
SN69100,63.4597,10.9305,17.5,95.0,9.0,13.15,79.0,3.8,0.0,12,7,2019
SN69100,63.4597,10.9305,16.2,89.0,7.6,12.8,76.0,3.9,0.0,13,7,2019
SN69100,63.4597,10.9305,14.0,87.0,6.3,12.15,74.0,4.6,0.05,14,7,2019
SN69100,63.4597,10.9305,11.85,94.0,6.8,10.95,89.0,4.7,6.55,15,7,2019
SN69100,63.4597,10.9305,15.4,91.0,6.7,11.45,79.0,4.0,1.6,16,7,2019
SN69100,63.4597,10.9305,18.55,96.0,5.4,12.4,75.0,3.3,0.0,17,7,2019
SN69100,63.4597,10.9305,28.2,90.0,5.4,16.6,64.0,3.1,0.0,18,7,2019
SN69100,63.4597,10.9305,25.0,91.0,8.2,19.55,64.0,5.0,0.0,19,7,2019
SN69100,63.4597,10.9305,27.1,96.0,5.2,18.5,62.0,3.4,0.0,20,7,2019
SN69100,63.4597,10.9305,24.6,96.0,11.0,20.15,70.0,4.4,0.1,21,7,2019
SN69100,63.4597,10.9305,24.5,91.0,7.2,17.55,73.0,3.1,8.25,22,7,2019
SN69100,63.4597,10.9305,22.9,96.0,6.0,19.2,73.0,3.1,0.45,23,7,2019
SN69100,63.4597,10.9305,29.8,92.0,4.9,20.75,74.0,2.6,0.45,24,7,2019
SN69100,63.4597,10.9305,32.4,92.0,11.2,22.8,73.0,3.7,0.1,25,7,2019
SN69100,63.4597,10.9305,32.5,95.0,5.1,22.3,76.0,2.9,0.1,26,7,2019
SN69100,63.4597,10.9305,33.5,82.0,5.0,25.200000000000003,61.0,3.3,0.0,27,7,2019
SN69100,63.4597,10.9305,32.4,79.0,5.0,25.65,61.0,3.1,0.0,28,7,2019
SN69100,63.4597,10.9305,32.5,66.0,6.7,26.05,54.0,4.3,0.0,29,7,2019
SN69100,63.4597,10.9305,23.75,65.0,9.4,20.75,53.0,7.4,0.4,30,7,2019
SN69100,63.4597,10.9305,25.0,75.0,9.2,17.5,48.0,5.3,0.1,31,7,2019
SN69100,63.4597,10.9305,21.2,82.0,6.8,16.8,69.0,4.2,0.0,1,8,2019
SN69100,63.4597,10.9305,18.7,87.0,7.9,15.2,72.0,4.8,0.0,2,8,2019
SN69100,63.4597,10.9305,17.9,79.0,6.1,14.4,70.0,3.4,0.0,3,8,2019
SN69100,63.4597,10.9305,17.8,86.0,8.4,14.0,71.0,4.1,0.0,4,8,2019
SN69100,63.4597,10.9305,16.5,92.0,3.5,13.55,74.0,2.2,0.0,5,8,2019
SN69100,63.4597,10.9305,18.7,95.0,7.3,12.05,77.0,4.2,0.0,6,8,2019
SN69100,63.4597,10.9305,20.4,93.0,8.3,14.25,83.0,4.7,0.0,7,8,2019
SN69100,63.4597,10.9305,18.3,92.0,8.7,15.75,87.0,5.2,0.3,8,8,2019
SN69100,63.4597,10.9305,21.0,97.0,7.5,15.7,81.0,4.1,1.4,9,8,2019
SN69100,63.4597,10.9305,23.1,77.0,7.2,18.700000000000003,61.0,5.7,0.35,10,8,2019
SN69100,63.4597,10.9305,26.1,95.0,7.8,19.55,68.0,4.4,0.1,11,8,2019
SN69100,63.4597,10.9305,17.549999999999997,96.0,11.3,16.65,93.0,6.1,9.7,12,8,2019
SN69100,63.4597,10.9305,14.2,94.0,8.5,12.5,86.0,6.3,25.5,13,8,2019
SN69100,63.4597,10.9305,16.9,95.0,7.0,12.0,74.0,3.3,3.0,14,8,2019
SN69100,63.4597,10.9305,20.5,96.0,5.6,12.8,66.0,3.4,0.0,15,8,2019
SN69100,63.4597,10.9305,17.75,94.0,6.0,15.5,72.0,3.0,0.0,16,8,2019
SN69100,63.4597,10.9305,19.0,98.0,11.4,15.65,71.0,5.4,0.0,17,8,2019
SN69100,63.4597,10.9305,21.4,93.0,9.5,16.85,71.0,3.3,0.0,18,8,2019
SN69100,63.4597,10.9305,21.7,96.0,6.9,14.75,73.0,3.0,0.0,19,8,2019
SN69100,63.4597,10.9305,17.7,96.0,6.9,14.0,83.0,3.3,0.0,20,8,2019
SN69100,63.4597,10.9305,16.8,97.0,9.2,13.3,75.0,4.6,1.8,21,8,2019
SN69100,63.4597,10.9305,19.7,94.0,8.1,12.4,72.0,4.0,0.0,22,8,2019
SN69100,63.4597,10.9305,17.6,95.0,5.7,14.35,80.0,3.0,4.1,23,8,2019
SN69100,63.4597,10.9305,20.4,94.0,4.4,14.95,79.0,2.1,0.0,24,8,2019
SN69100,63.4597,10.9305,18.8,94.0,5.1,16.5,85.0,2.5,0.1,25,8,2019
SN69100,63.4597,10.9305,22.5,97.0,4.3,16.0,82.0,2.2,0.1,26,8,2019
SN69100,63.4597,10.9305,23.8,94.0,3.6,17.15,77.0,2.3,0.0,27,8,2019
SN69100,63.4597,10.9305,28.5,92.0,7.5,19.75,65.0,4.0,0.0,28,8,2019
SN69100,63.4597,10.9305,22.85,96.0,8.4,19.75,82.0,4.0,6.65,29,8,2019
SN69100,63.4597,10.9305,22.3,97.0,8.9,15.65,70.0,4.7,6.65,30,8,2019
SN69100,63.4597,10.9305,23.0,87.0,10.6,18.55,66.0,5.1,0.0,31,8,2019
SN69100,63.4597,10.9305,20.9,84.0,8.7,18.05,70.0,5.4,0.1,1,9,2019
SN69100,63.4597,10.9305,15.5,92.0,5.7,12.4,74.0,3.2,1.2000000000000002,2,9,2019
SN69100,63.4597,10.9305,13.7,91.0,9.7,9.5,80.0,4.0,0.0,3,9,2019
SN69100,63.4597,10.9305,16.2,96.0,5.5,10.75,71.0,3.1,0.0,4,9,2019
SN69100,63.4597,10.9305,12.15,97.0,12.8,11.05,88.0,7.4,0.0,5,9,2019
SN69100,63.4597,10.9305,15.0,95.0,8.8,9.85,74.0,3.3,0.2,6,9,2019
SN69100,63.4597,10.9305,12.8,97.0,4.8,9.7,86.0,2.3,5.25,7,9,2019
SN69100,63.4597,10.9305,18.4,96.0,4.9,8.95,77.0,3.2,0.55,8,9,2019
SN69100,63.4597,10.9305,20.5,89.0,6.8,12.15,68.0,4.4,0.0,9,9,2019
SN69100,63.4597,10.9305,20.2,91.0,5.9,15.25,75.0,3.4,0.0,10,9,2019
SN69100,63.4597,10.9305,23.0,96.0,9.6,16.95,67.0,4.6,0.05,11,9,2019
SN69100,63.4597,10.9305,14.65,98.0,9.7,13.25,84.0,4.1,11.85,12,9,2019
SN69100,63.4597,10.9305,11.0,92.0,10.5,9.95,79.0,8.2,11.05,13,9,2019
SN69100,63.4597,10.9305,12.4,89.0,10.4,9.0,81.0,6.3,12.9,14,9,2019
SN69100,63.4597,10.9305,11.9,97.0,14.8,9.4,87.0,5.3,10.9,15,9,2019
SN69100,63.4597,10.9305,11.7,94.0,14.7,9.7,81.0,9.5,34.0,16,9,2019
SN69100,63.4597,10.9305,11.2,91.0,9.8,8.25,81.0,6.0,10.05,17,9,2019
SN69100,63.4597,10.9305,10.8,92.0,10.0,8.35,84.0,6.3,13.05,18,9,2019
SN69100,63.4597,10.9305,9.0,97.0,7.1,7.0,90.0,3.2,10.15,19,9,2019
SN69100,63.4597,10.9305,12.5,98.0,14.3,8.15,88.0,7.0,23.9,20,9,2019
SN69100,63.4597,10.9305,12.9,96.0,12.2,11.75,87.0,7.2,7.1,21,9,2019
SN69100,63.4597,10.9305,12.15,98.0,6.4,10.75,83.0,3.6,0.2,22,9,2019
SN69100,63.4597,10.9305,17.8,93.0,4.9,9.7,79.0,3.3,0.0,23,9,2019
SN69100,63.4597,10.9305,14.4,97.0,4.3,8.95,86.0,2.8,0.0,24,9,2019
SN69100,63.4597,10.9305,17.1,94.0,4.3,8.65,76.0,3.3,0.0,25,9,2019
SN69100,63.4597,10.9305,16.0,92.0,6.9,9.25,67.0,4.1,0.0,26,9,2019
SN69100,63.4597,10.9305,16.1,66.0,8.4,11.85,60.0,5.9,0.0,27,9,2019
SN69100,63.4597,10.9305,16.9,74.0,6.1,13.05,66.0,4.7,0.0,28,9,2019
SN69100,63.4597,10.9305,13.65,96.0,8.1,10.7,89.0,3.4,2.2,29,9,2019
SN69100,63.4597,10.9305,7.550000000000001,99.0,5.6,5.5,91.0,2.9,14.1,30,9,2019
SN69100,63.4597,10.9305,5.3,99.0,6.9,1.65,94.0,3.0,4.4,1,10,2019
SN69100,63.4597,10.9305,11.2,98.0,3.1,4.4,89.0,2.2,3.1,2,10,2019
SN69100,63.4597,10.9305,7.5,91.0,8.6,5.75,76.0,4.7,1.6,3,10,2019
SN69100,63.4597,10.9305,7.4,84.0,6.3,3.5500000000000003,64.0,4.1,0.0,4,10,2019
SN69100,63.4597,10.9305,6.4,89.0,4.3,0.6,70.0,3.0,0.0,5,10,2019
SN69100,63.4597,10.9305,6.0,83.0,5.0,0.35,72.0,3.0,0.0,6,10,2019
SN69100,63.4597,10.9305,8.7,93.0,5.1,2.55,82.0,3.3,0.0,7,10,2019
SN69100,63.4597,10.9305,9.8,85.0,7.2,3.6,67.0,4.1,0.0,8,10,2019
SN69100,63.4597,10.9305,10.8,85.0,7.3,6.4,63.0,4.7,0.0,9,10,2019
SN69100,63.4597,10.9305,11.0,96.0,4.2,4.15,84.0,2.9,0.0,10,10,2019
SN69100,63.4597,10.9305,11.1,97.0,4.5,3.6,92.0,2.9,0.0,11,10,2019
SN69100,63.4597,10.9305,6.8,98.0,6.5,4.05,92.0,2.9,0.0,12,10,2019
SN69100,63.4597,10.9305,9.3,96.0,6.2,4.199999999999999,87.0,3.4,0.8500000000000001,13,10,2019
SN69100,63.4597,10.9305,7.0,95.0,4.6,1.7,86.0,3.4,0.05,14,10,2019
SN69100,63.4597,10.9305,8.6,95.0,4.7,1.2,83.0,3.0,0.0,15,10,2019
SN69100,63.4597,10.9305,10.9,82.0,7.3,5.15,72.0,5.5,0.15,16,10,2019
SN69100,63.4597,10.9305,11.6,77.0,6.6,8.25,64.0,4.3,2.15,17,10,2019
SN69100,63.4597,10.9305,9.3,96.0,2.9,8.1,85.0,1.7,0.15,18,10,2019
SN69100,63.4597,10.9305,8.5,96.0,5.6,5.949999999999999,82.0,2.4,0.35,19,10,2019
SN69100,63.4597,10.9305,8.2,84.0,7.2,4.9,68.0,3.7,0.0,20,10,2019
SN69100,63.4597,10.9305,7.8,96.0,5.4,4.1,80.0,2.5,0.0,21,10,2019
SN69100,63.4597,10.9305,13.5,83.0,17.2,7.7,64.0,9.8,0.2,22,10,2019
SN69100,63.4597,10.9305,8.0,95.0,6.4,7.0,86.0,2.4,0.4,23,10,2019
SN69100,63.4597,10.9305,11.7,97.0,5.4,8.0,69.0,2.7,1.0,24,10,2019
SN69100,63.4597,10.9305,12.1,95.0,14.5,8.15,85.0,6.0,9.5,25,10,2019
SN69100,63.4597,10.9305,5.4,98.0,4.5,1.7,92.0,2.9,7.8,26,10,2019
SN69100,63.4597,10.9305,3.95,97.0,6.8,0.4,91.0,3.2,1.65,27,10,2019
SN69100,63.4597,10.9305,5.4,91.0,6.7,2.9,85.0,5.5,1.65,28,10,2019
SN69100,63.4597,10.9305,5.7,93.0,8.0,4.15,86.0,5.6,2.65,29,10,2019
SN69100,63.4597,10.9305,6.4,91.0,10.1,4.6,83.0,7.3,8.25,30,10,2019
SN69100,63.4597,10.9305,5.3,97.0,9.1,4.75,89.0,4.8,21.7,31,10,2019
SN69100,63.4597,10.9305,7.5,98.0,3.7,3.6,89.0,2.1,3.7,1,11,2019
SN69100,63.4597,10.9305,2.9,99.0,3.0,1.2,95.0,2.1,0.2,2,11,2019
SN69100,63.4597,10.9305,-1.2,99.0,4.6,-2.45,89.0,3.3,0.1,3,11,2019
SN69100,63.4597,10.9305,-0.7,83.0,6.0,-5.6,71.0,4.4,0.0,4,11,2019
SN69100,63.4597,10.9305,-3.85,81.0,4.9,-6.5,74.0,3.6,0.0,5,11,2019
SN69100,63.4597,10.9305,-1.2,82.0,3.9,-5.9,66.0,2.8,0.0,6,11,2019
SN69100,63.4597,10.9305,-0.9,87.0,3.4,-3.9,74.0,2.3,0.0,7,11,2019
SN69100,63.4597,10.9305,-2.4,86.0,4.4,-5.25,76.0,2.9,0.0,8,11,2019
SN69100,63.4597,10.9305,-0.5,85.0,4.7,-5.6,76.0,2.7,0.0,9,11,2019
SN69100,63.4597,10.9305,-2.7,85.0,6.3,-4.800000000000001,72.0,3.3,0.0,10,11,2019
SN69100,63.4597,10.9305,-1.25,71.0,5.3,-3.75,62.0,3.7,0.1,11,11,2019
SN69100,63.4597,10.9305,5.9,89.0,6.7,-1.9,71.0,3.5,0.0,12,11,2019
SN69100,63.4597,10.9305,7.0,90.0,4.3,2.95,69.0,2.1,0.0,13,11,2019
SN69100,63.4597,10.9305,1.75,95.0,4.1,-1.35,87.0,2.7,0.0,14,11,2019
SN69100,63.4597,10.9305,0.1,86.0,5.0,-4.25,81.0,3.5,0.0,15,11,2019
SN69100,63.4597,10.9305,4.7,84.0,6.4,-2.0,75.0,3.6,0.0,16,11,2019
SN69100,63.4597,10.9305,4.199999999999999,86.0,5.5,2.55,73.0,3.2,0.0,17,11,2019
SN69100,63.4597,10.9305,4.9,94.0,4.4,1.7,84.0,3.5,0.0,18,11,2019
SN69100,63.4597,10.9305,,100.0,5.4,2.5,97.0,2.0,6.550000000000001,19,11,2019
SN69100,63.4597,10.9305,,98.0,3.4,0.5,86.0,2.5,7.050000000000001,20,11,2019
SN69100,63.4597,10.9305,,92.0,5.9,1.1,77.0,4.2,,21,11,2019
SN69100,63.4597,10.9305,,79.0,5.3,4.8,71.0,4.4,,22,11,2019
SN69100,63.4597,10.9305,,88.0,6.2,5.15,73.0,3.3,,23,11,2019
SN69100,63.4597,10.9305,,99.0,3.8,2.25,86.0,2.5,0.0,24,11,2019
SN69100,63.4597,10.9305,,98.0,2.5,0.9,91.0,1.2,,25,11,2019
SN69100,63.4597,10.9305,,100.0,2.3,-0.25,97.0,1.2,,26,11,2019
SN69100,63.4597,10.9305,,98.0,6.8,-1.0,80.0,3.8,0.0,27,11,2019
SN69100,63.4597,10.9305,,96.0,4.1,-1.05,82.0,1.9,0.0,28,11,2019
SN69100,63.4597,10.9305,,89.0,11.9,-0.1499999999999999,74.0,6.7,,29,11,2019
SN69100,63.4597,10.9305,,98.0,12.4,0.35,81.0,7.6,,30,11,2019
SN69100,63.4597,10.9305,,100.0,11.0,0.75,83.0,7.8,,1,12,2019
SN69100,63.4597,10.9305,,99.0,12.1,0.3999999999999999,86.0,6.6,,2,12,2019
SN69100,63.4597,10.9305,,97.0,10.4,2.0,91.0,4.8,4.3,3,12,2019
SN69100,63.4597,10.9305,,98.0,8.3,4.7,89.0,2.9,,4,12,2019
SN69100,63.4597,10.9305,,,,2.8,,,,5,12,2019
SN69100,63.4597,10.9305,,,,,,,,6,12,2019
SN69100,63.4597,10.9305,,99.0,7.6,2.4,87.0,4.5,,7,12,2019
SN69100,63.4597,10.9305,,98.0,6.6,0.85,78.0,3.9,,8,12,2019
SN69100,63.4597,10.9305,,98.0,10.3,-1.15,90.0,3.5,,9,12,2019
SN69100,63.4597,10.9305,3.0,98.0,18.0,-1.2,76.0,7.1,4.0,10,12,2019
SN69100,63.4597,10.9305,7.1,63.0,17.9,3.5,55.0,7.6,0.7,11,12,2019
SN69100,63.4597,10.9305,6.9,62.0,7.7,5.5,52.0,4.8,0.0,12,12,2019
SN69100,63.4597,10.9305,5.800000000000001,62.0,9.1,4.4,56.0,4.7,0.0,13,12,2019
SN69100,63.4597,10.9305,5.8,65.0,8.8,4.15,59.0,6.2,0.0,14,12,2019
SN69100,63.4597,10.9305,4.9,76.0,6.7,3.25,69.0,3.6,0.0,15,12,2019
SN69100,63.4597,10.9305,2.7,89.0,3.5,0.25,82.0,2.3,0.0,16,12,2019
SN69100,63.4597,10.9305,0.3,97.0,3.8,-1.95,92.0,2.5,0.3,17,12,2019
SN69100,63.4597,10.9305,-0.9,97.0,4.2,-3.3,86.0,3.0,0.35,18,12,2019
SN69100,63.4597,10.9305,4.449999999999999,100.0,4.9,-0.9,81.0,2.9,0.95,19,12,2019
SN69100,63.4597,10.9305,9.05,84.0,4.8,1.55,75.0,2.8,0.0,20,12,2019
SN69100,63.4597,10.9305,8.45,81.0,8.0,5.4,69.0,4.4,0.0,21,12,2019
SN69100,63.4597,10.9305,5.25,98.0,2.4,2.9,94.0,1.7,0.1,22,12,2019
SN69100,63.4597,10.9305,1.25,99.0,2.7,-0.05,98.0,1.7,0.0,23,12,2019
SN69100,63.4597,10.9305,-3.25,97.0,2.9,-4.25,93.0,2.1,0.0,24,12,2019
SN69100,63.4597,10.9305,-3.95,93.0,4.7,-6.0,86.0,3.8,0.0,25,12,2019
SN69100,63.4597,10.9305,-0.3,99.0,4.1,-2.9,96.0,2.2,0.8500000000000001,26,12,2019
SN69100,63.4597,10.9305,-1.05,97.0,6.0,-3.35,80.0,3.4,0.05,27,12,2019
SN69100,63.4597,10.9305,5.6,85.0,5.3,-0.8499999999999999,67.0,3.3,1.3,28,12,2019
SN69100,63.4597,10.9305,9.6,98.0,11.1,4.65,83.0,4.0,4.2,29,12,2019
SN69100,63.4597,10.9305,9.1,91.0,13.9,6.4,81.0,10.2,6.15,30,12,2019
SN69100,63.4597,10.9305,5.449999999999999,89.0,15.2,4.2,81.0,9.6,6.75,31,12,2019
SN69100,63.4597,10.9305,10.4,87.0,14.5,6.15,67.0,8.7,6.4,1,1,2020
SN69100,63.4597,10.9305,13.1,97.0,9.0,7.05,72.0,3.4,1.15,2,1,2020
SN69100,63.4597,10.9305,9.75,98.0,15.1,4.1,84.0,10.6,2.5,3,1,2020
SN69100,63.4597,10.9305,4.2,95.0,14.0,1.2,81.0,9.1,2.35,4,1,2020
SN69100,63.4597,10.9305,5.5,97.0,9.0,1.35,88.0,3.8,4.9,5,1,2020
SN69100,63.4597,10.9305,9.1,98.0,4.4,3.85,80.0,2.5,3.0,6,1,2020
SN69100,63.4597,10.9305,8.5,93.0,11.3,5.5,70.0,5.0,0.35,7,1,2020
SN69100,63.4597,10.9305,9.2,92.0,17.1,5.35,72.0,9.6,1.8,8,1,2020
SN69100,63.4597,10.9305,4.9,83.0,15.1,2.5,71.0,6.4,4.050000000000001,9,1,2020
SN69100,63.4597,10.9305,3.5,94.0,5.2,0.25,78.0,2.8,0.05,10,1,2020
SN69100,63.4597,10.9305,8.5,80.0,12.1,3.65,59.0,7.5,0.15,11,1,2020
SN69100,63.4597,10.9305,6.449999999999999,88.0,10.1,3.8,77.0,4.4,0.75,12,1,2020
SN69100,63.4597,10.9305,5.5,81.0,7.7,2.65,60.0,2.8,0.0,13,1,2020
SN69100,63.4597,10.9305,7.3,61.0,10.1,4.5,54.0,5.5,0.0,14,1,2020
SN69100,63.4597,10.9305,6.0,86.0,6.5,4.35,66.0,3.3,0.0,15,1,2020
SN69100,63.4597,10.9305,7.6,94.0,7.6,4.45,67.0,4.1,0.35,16,1,2020
SN69100,63.4597,10.9305,7.6,91.0,4.9,5.05,70.0,2.9,0.35,17,1,2020
SN69100,63.4597,10.9305,5.75,96.0,9.4,2.4,90.0,2.9,0.0,18,1,2020
SN69100,63.4597,10.9305,5.0,92.0,14.3,2.65,78.0,8.7,4.85,19,1,2020
SN69100,63.4597,10.9305,12.9,97.0,14.8,6.4,84.0,8.1,4.3,20,1,2020
SN69100,63.4597,10.9305,7.9,93.0,17.1,5.3,82.0,13.5,11.85,21,1,2020
SN69100,63.4597,10.9305,3.95,86.0,16.2,2.75,78.0,10.7,4.2,22,1,2020
SN69100,63.4597,10.9305,8.2,97.0,11.2,3.35,85.0,6.1,3.35,23,1,2020
SN69100,63.4597,10.9305,4.4,97.0,15.2,3.0,87.0,8.8,8.55,24,1,2020
SN69100,63.4597,10.9305,3.45,96.0,14.1,1.2,90.0,4.1,4.2,25,1,2020
SN69100,63.4597,10.9305,7.5,98.0,10.4,3.9,87.0,4.4,2.8,26,1,2020
SN69100,63.4597,10.9305,5.75,97.0,6.3,3.1,80.0,2.4,0.2,27,1,2020
SN69100,63.4597,10.9305,6.0,81.0,5.2,2.0,73.0,2.3,0.0,28,1,2020
SN69100,63.4597,10.9305,2.85,83.0,8.5,0.8,65.0,5.5,0.0,29,1,2020
SN69100,63.4597,10.9305,2.85,75.0,6.8,0.9,69.0,3.8,0.0,30,1,2020
SN69100,63.4597,10.9305,5.85,74.0,11.4,2.4,57.0,6.8,0.0,31,1,2020
SN69100,63.4597,10.9305,6.4,85.0,10.7,4.3,69.0,5.5,0.2,1,2,2020
SN69100,63.4597,10.9305,3.9,94.0,13.6,2.95,88.0,8.7,6.0,2,2,2020
SN69100,63.4597,10.9305,2.15,96.0,6.2,0.5499999999999999,86.0,3.0,3.1,3,2,2020
SN69100,63.4597,10.9305,3.1,96.0,11.5,-1.4500000000000002,79.0,4.6,2.8,4,2,2020
SN69100,63.4597,10.9305,4.5,99.0,12.6,1.25,90.0,6.8,9.85,5,2,2020
SN69100,63.4597,10.9305,0.7,99.0,2.9,0.75,99.0,1.2,20.75,6,2,2020
SN69100,63.4597,10.9305,3.2,100.0,3.7,0.7,99.0,2.6,4.1,7,2,2020
SN69100,63.4597,10.9305,6.8,100.0,5.4,0.95,77.0,2.5,0.0,8,2,2020
SN69100,63.4597,10.9305,7.3,66.0,11.6,4.95,58.0,8.0,0.0,9,2,2020
SN69100,63.4597,10.9305,6.8,92.0,14.9,5.15,79.0,8.9,1.4,10,2,2020
SN69100,63.4597,10.9305,5.6,92.0,6.0,1.8,76.0,2.7,1.1,11,2,2020
SN69100,63.4597,10.9305,4.2,91.0,9.7,1.1,78.0,5.2,0.05,12,2,2020
SN69100,63.4597,10.9305,2.6,96.0,9.0,1.55,79.0,4.2,0.8,13,2,2020
SN69100,63.4597,10.9305,2.3,94.0,6.1,0.35,73.0,3.5,0.75,14,2,2020
SN69100,63.4597,10.9305,8.5,65.0,10.8,3.45,52.0,6.0,0.0,15,2,2020
SN69100,63.4597,10.9305,9.6,89.0,11.8,6.4,69.0,5.1,0.35,16,2,2020
SN69100,63.4597,10.9305,8.6,86.0,11.1,5.35,61.0,8.0,0.6499999999999999,17,2,2020
SN69100,63.4597,10.9305,5.449999999999999,88.0,8.5,4.699999999999999,81.0,6.1,1.15,18,2,2020
SN69100,63.4597,10.9305,5.4,96.0,7.2,2.1500000000000004,82.0,2.9,1.45,19,2,2020
SN69100,63.4597,10.9305,6.8,85.0,9.7,2.5,60.0,5.5,0.0,20,2,2020
SN69100,63.4597,10.9305,8.2,97.0,11.0,4.05,67.0,5.5,0.0,21,2,2020
SN69100,63.4597,10.9305,6.9,93.0,12.5,4.2,75.0,5.0,3.35,22,2,2020
SN69100,63.4597,10.9305,4.2,94.0,13.8,2.75,84.0,8.2,1.95,23,2,2020
SN69100,63.4597,10.9305,2.0,97.0,11.7,0.55,92.0,4.4,4.7,24,2,2020
SN69100,63.4597,10.9305,1.1,95.0,5.0,-2.45,86.0,3.0,1.9,25,2,2020
SN69100,63.4597,10.9305,-1.2,87.0,5.2,-7.199999999999999,72.0,3.6,0.0,26,2,2020
SN69100,63.4597,10.9305,-0.5,83.0,8.0,-5.5,50.0,4.6,0.0,27,2,2020
SN69100,63.4597,10.9305,2.3,95.0,4.1,-2.9000000000000004,60.0,2.8,0.0,28,2,2020
SN69100,63.4597,10.9305,3.2,97.0,5.0,-2.75,82.0,2.6,1.0,29,2,2020
SN69100,63.4597,10.9305,-1.1,70.0,8.1,-2.7,62.0,5.4,0.0,1,3,2020
SN69100,63.4597,10.9305,1.4,67.0,9.4,-1.65,63.0,7.1,0.0,2,3,2020
SN69100,63.4597,10.9305,2.4,65.0,8.8,-1.0,59.0,6.8,0.0,3,3,2020
SN69100,63.4597,10.9305,2.4,88.0,6.0,-0.0499999999999999,68.0,3.9,0.0,4,3,2020
SN69100,63.4597,10.9305,2.7,97.0,3.1,-0.6000000000000001,91.0,2.5,1.5499999999999998,5,3,2020
SN69100,63.4597,10.9305,7.3,97.0,4.8,0.7999999999999999,74.0,2.7,0.15,6,3,2020
SN69100,63.4597,10.9305,6.0,95.0,9.1,1.65,62.0,4.9,0.0,7,3,2020
SN69100,63.4597,10.9305,8.9,88.0,13.0,4.35,65.0,7.6,0.5,8,3,2020
SN69100,63.4597,10.9305,10.3,96.0,7.0,5.050000000000001,80.0,3.4,0.2,9,3,2020
SN69100,63.4597,10.9305,7.3,97.0,10.6,3.95,70.0,5.3,0.5,10,3,2020
SN69100,63.4597,10.9305,7.4,79.0,9.6,5.2,65.0,3.9,0.05,11,3,2020
SN69100,63.4597,10.9305,4.7,98.0,6.9,2.7,85.0,3.4,1.85,12,3,2020
SN69100,63.4597,10.9305,1.05,95.0,9.5,-1.05,80.0,6.3,2.4,13,3,2020
SN69100,63.4597,10.9305,1.5,87.0,7.6,-2.35,60.0,4.6,1.0,14,3,2020
SN69100,63.4597,10.9305,12.3,80.0,12.4,2.65,60.0,6.7,0.0,15,3,2020
SN69100,63.4597,10.9305,5.6,93.0,7.6,3.15,61.0,4.4,0.0,16,3,2020
SN69100,63.4597,10.9305,9.3,78.0,10.1,5.2,58.0,6.8,0.0,17,3,2020
SN69100,63.4597,10.9305,8.4,83.0,11.7,4.3,66.0,5.5,0.15,18,3,2020
SN69100,63.4597,10.9305,5.2,86.0,12.3,3.6,70.0,7.0,0.9,19,3,2020
SN69100,63.4597,10.9305,2.7,95.0,7.4,0.6000000000000001,85.0,4.2,1.5,20,3,2020
SN69100,63.4597,10.9305,6.7,95.0,4.3,0.35,63.0,2.4,0.35,21,3,2020
SN69100,63.4597,10.9305,6.6,72.0,6.0,1.2,51.0,3.4,0.0,22,3,2020
SN69100,63.4597,10.9305,9.6,51.0,13.2,5.2,37.0,7.3,0.0,23,3,2020
SN69100,63.4597,10.9305,10.3,91.0,12.2,7.85,49.0,4.7,0.0,24,3,2020
SN69100,63.4597,10.9305,8.2,97.0,9.4,5.85,91.0,3.9,2.9,25,3,2020
SN69100,63.4597,10.9305,10.0,98.0,5.2,3.75,83.0,2.7,2.3,26,3,2020
SN69100,63.4597,10.9305,9.4,96.0,11.4,4.55,74.0,5.3,0.0,27,3,2020
SN69100,63.4597,10.9305,5.05,96.0,12.1,2.05,81.0,6.3,1.4,28,3,2020
SN69100,63.4597,10.9305,4.3,96.0,10.4,-0.4499999999999999,84.0,6.3,3.95,29,3,2020
SN69100,63.4597,10.9305,7.0,96.0,8.8,0.3,75.0,2.8,1.15,30,3,2020
SN69100,63.4597,10.9305,5.9,88.0,14.7,3.1500000000000004,78.0,10.8,3.5,31,3,2020
SN69100,63.4597,10.9305,8.5,94.0,10.9,3.6,82.0,6.4,3.75,1,4,2020
SN69100,63.4597,10.9305,3.55,89.0,11.7,2.6,68.0,6.7,1.25,2,4,2020
